223,黄金三镖客,"  Il buono, il brutto, il cattivo.",9.1,"
                            导演: Sergio Leone   主演: Clint Eastwood / Eli Wallach / Lee Van Cleef
                            1966 / 意大利 西班牙 西德 / 冒险 西部
                        ",https://movie.douban.com/subject/1401118/
224,美国丽人,  American Beauty,8.4,"
                            导演: 萨姆·门德斯 Sam Mendes   主演: 凯文·史派西 Kevin Spacey / 安妮特...
                            1999 / 美国 / 剧情 爱情 家庭
                        ",https://movie.douban.com/subject/1292062/
225,荒野生存,  Into the Wild,8.6,"
                            导演: 西恩·潘 Sean Penn   主演: 埃米尔·赫斯基 Emile Hirsch / 马西娅·...
                            2007 / 美国 / 冒险 传记 剧情
                        ",https://movie.douban.com/subject/1905462/
226,无敌破坏王,  Wreck-It Ralph,8.6,"
                            导演: 瑞奇·莫尔 Rich Moore   主演: 约翰·C·赖利 John C. Reilly / 萨拉...
                            2012 / 美国 / 喜剧 动画 奇幻 冒险
                        ",https://movie.douban.com/subject/6534248/
227,疯狂的石头,  Crazy Stone,8.3,"
                            导演: 宁浩 Hao Ning   主演: 郭涛 Tao Guo / 刘桦 Hua Liu / 连晋 Teddy Lin
                            2006 / 中国大陆 香港 / 喜剧 犯罪
                        ",https://movie.douban.com/subject/1862151/
228,步履不停,  歩いても 歩いても,8.8,"
                            导演: 是枝裕和 Hirokazu Koreeda   主演: 阿部宽 Hiroshi Abe / 夏川结衣 Yu...
                            2008 / 日本 / 剧情 家庭
                        ",https://movie.douban.com/subject/2222996/
229,迁徙的鸟,  Le peuple migrateur,9.1,"
                            导演: 雅克·贝汉 Jacques Perrin / 雅克·克鲁奥德 Jacques Cluzaud   主演:...
                            2001 / 法国 德国 意大利 西班牙 瑞士 / 纪录片
                        ",https://movie.douban.com/subject/1292281/
230,英国病人,  The English Patient,8.4,"
                            导演: 安东尼·明格拉 Anthony Minghella   主演: 拉尔夫·费因斯 Ralph Fien...
                            1996 / 美国 英国 / 爱情 剧情 战争
                        ",https://movie.douban.com/subject/1291853/
231,燕尾蝶,  スワロウテイル,8.6,"
                            导演: 岩井俊二 Shunji Iwai   主演: 恰拉 Chara / 伊藤步 Ayumi Ito / 三上...
                            1996 / 日本 / 犯罪 剧情
                        ",https://movie.douban.com/subject/1307793/
232,非常嫌疑犯,  The Usual Suspects,8.6,"
                            导演: 布莱恩·辛格 Bryan Singer   主演: 史蒂芬·鲍德温 Stephen Baldwin /...
                            1995 / 德国 美国 / 剧情 犯罪 悬疑 惊悚
                        ",https://movie.douban.com/subject/1292214/
233,彗星来的那一夜,  Coherence,8.4,"
                            导演: 詹姆斯·沃德·布柯特 James Ward Byrkit   主演: 艾米丽·芭尔多尼 Em...
                            2013 / 美国 英国 / 科幻 悬疑 惊悚
                        ",https://movie.douban.com/subject/25807345/
234,国王的演讲,  The King's Speech,8.3,"
                            导演: 汤姆·霍珀 Tom Hooper   主演: 柯林·菲尔斯 Colin Firth / 杰弗里·...
                            2010 / 英国 澳大利亚 美国 / 剧情 传记 历史
                        ",https://movie.douban.com/subject/4023638/
235,血钻,  Blood Diamond,8.5,"
                            导演: 爱德华·兹威克 Edward Zwick   主演: 莱昂纳多·迪卡普里奥 Leonardo ...
                            2006 / 美国 德国 / 剧情 惊悚 冒险
                        ",https://movie.douban.com/subject/1428175/
236,海街日记,  海街diary,8.6,"
                            导演: 是枝裕和 Hirokazu Koreeda   主演: 绫濑遥 Haruka Ayase / 长泽雅美 M...
                            2015 / 日本 / 剧情 家庭
                        ",https://movie.douban.com/subject/25895901/
237,勇士,  Warrior,8.9,"
                            导演: 加文·欧康诺 Gavin O'Connor   主演: 汤姆·哈迪 Tom Hardy / 乔尔·...
                            2011 / 美国 / 剧情 运动 家庭
                        ",https://movie.douban.com/subject/3217169/
238,叫我第一名,  Front of the Class,8.6,"
                            导演: 彼得·维纳 Peter Werner   主演: 詹姆斯·沃克 James Wolk / 特里特·...
                            2008 / 美国 / 剧情 传记
                        ",https://movie.douban.com/subject/4798888/
239,穆赫兰道,  Mulholland Dr.,8.3,"
                            导演: 大卫·林奇 David Lynch   主演: 娜奥米·沃茨 Naomi Watts / 劳拉·哈...
                            2001 / 法国 美国 / 剧情 悬疑 惊悚
                        ",https://movie.douban.com/subject/1292217/
240,聚焦,  Spotlight,8.8,"
                            导演: 托马斯·麦卡锡 Thomas McCarthy   主演: 马克·鲁弗洛 Mark Ruffalo /...
                            2015 / 美国 / 剧情 传记
                        ",https://movie.douban.com/subject/25954475/
241,上帝也疯狂,  The Gods Must Be Crazy,8.6,"
                            导演: Jamie Uys   主演: Marius Weyers / Sandra Prinsloo / N!xau
                            1980 / 博茨瓦纳 南非 / 喜剧
                        ",https://movie.douban.com/subject/1297478/
242,枪火,  鎗火,8.6,"
                            导演: 杜琪峰 Johnnie To   主演: 吴镇宇 Francis Ng / 任达华 Simon Yam / ...
                            1999 / 香港 / 剧情 动作 犯罪
                        ",https://movie.douban.com/subject/1300741/
243,遗愿清单,  The Bucket List,8.5,"
                            导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...
                            2007 / 美国 / 冒险 喜剧 剧情
                        ",https://movie.douban.com/subject/1867345/
244,我爱你,  그대를 사랑합니다,9,"
                            导演: 秋昌民 Chang-min Choo   主演: 宋在河 Jae-ho Song / 李顺载 Soon-jae...
                            2011 / 韩国 / 剧情 爱情
                        ",https://movie.douban.com/subject/5908478/
245,黑鹰坠落,  Black Hawk Down,8.5,"
                            导演: 雷德利·斯科特 Ridley Scott   主演: 乔什·哈奈特 Josh Hartnett / ...
                            2001 / 美国 / 动作 历史 战争
                        ",https://movie.douban.com/subject/1291824/
246,荒岛余生,  Cast Away,8.5,"
                            导演: 罗伯特·泽米吉斯 Robert Zemeckis   主演: 汤姆·汉克斯 Tom Hanks / ...
                            2000 / 美国 / 冒险 剧情
                        ",https://movie.douban.com/subject/1298653/
247,大卫·戈尔的一生,  The Life of David Gale,8.6,"
                            导演: Alan Parker   主演: 凯文·史派西 Kevin Spacey / 凯特·温丝莱特 Kat...
                            2003 / 美国 德国 英国 / 剧情 犯罪 悬疑
                        ",https://movie.douban.com/subject/1305725/
248,千钧一发,  Gattaca,8.7,"
                            导演: 安德鲁·尼科尔 Andrew Niccol   主演: 伊桑·霍克 Ethan Hawke / 乌玛...
                            1997 / 美国 / 剧情 科幻 惊悚
                        ",https://movie.douban.com/subject/1300117/
249,蓝色大门,  藍色大門,8.3,"
                            导演: 易智言 Chih-yen Yee   主演: 陈柏霖 Bo-lin Chen / 桂纶镁 Lunmei Kwa...
                            2002 / 台湾 法国 / 剧情 爱情 同性
                        ",https://movie.douban.com/subject/1308575/
250,爱·回家,  집으로...,9,"
                            导演: 李廷香 Jeong-hyang Lee   主演: 金艺芬 Eul-boon Kim / 俞承豪 Seung-...
                            2002 / 韩国 / 剧情 家庭
                        ",https://movie.douban.com/subject/1299361/
